time,latitude,longitude,depth,mag,magType,M0,Mw
1990-05-20T02:22:01.620Z,5.121,32.145,14.9,7.2,mw,26.900,7.200
1990-05-24T20:00:08.190Z,5.358,31.848,16,7.1,mw,26.750,7.100
2006-02-22T22:19:07.800Z,-21.324,33.583,11,7,mwb,26.600,7.000
2005-12-05T12:19:56.620Z,-6.224,29.83,22,6.8,mwc,26.300,6.800
1977-12-28T02:45:36.700Z,16.659,40.278,33,6.6,ms,25.590,6.492
1990-07-09T15:11:20.380Z,5.395,31.654,12.6,6.6,mw,26.000,6.600
1989-08-20T11:16:56.510Z,11.766,41.942,11.6,6.5,mw,25.850,6.500
1990-05-24T19:34:44.240Z,5.277,31.829,16.5,6.5,mw,25.850,6.500
2000-10-02T02:25:31.310Z,-7.977,30.709,34,6.5,mwb,25.850,6.500
2017-04-03T17:40:18.560Z,-22.6784,25.1558,29,6.5,mww,25.850,6.500
1985-05-14T18:11:08.950Z,-10.562,41.424,10,6.4,mw,25.700,6.400
1989-08-21T01:09:06.630Z,11.874,41.87,15.8,6.4,mw,25.700,6.400
1992-09-11T03:57:26.500Z,-6.087,26.651,10.8,6.4,mwb,25.700,6.400
1982-12-13T09:12:48.050Z,14.701,44.379,5,6.3,mw,25.550,6.300
1987-10-25T16:46:13.380Z,5.409,36.751,12,6.3,mw,25.550,6.300
1989-03-10T21:49:45.860Z,-13.702,34.42,30.3,6.2,mb,25.829,6.300
1992-03-05T08:55:05.600Z,11.513,42.812,7.4,6.2,mw,25.400,6.200
1994-02-05T23:34:09.970Z,0.593,30.037,14.2,6.2,mwb,25.400,6.200
2002-10-24T06:08:37.980Z,-1.884,29.004,11,6.2,mwc,25.400,6.200
1989-08-20T11:46:28.070Z,11.884,41.812,10,6.1,mw,25.250,6.100
1989-08-20T13:26:19.430Z,11.88,41.88,10,6.1,ms,25.090,6.157
1989-08-20T19:25:56.510Z,11.904,41.824,11.7,6.1,mw,25.250,6.100
1989-08-21T05:03:05.600Z,11.942,41.769,9.7,6.1,mw,25.250,6.100
1985-05-14T13:24:57.830Z,-10.61,41.423,10,6,mw,25.100,6.000
1987-10-28T08:58:29.190Z,5.74,36.73,10,6,mw,25.100,6.000
2009-12-19T23:19:15.550Z,-10.108,33.818,6,6,mwc,25.100,6.000
1976-07-01T11:24:05.300Z,-29.522,25.182,33,5.9,mb,24.920,6.045
1994-04-11T11:20:21.490Z,11.735,42.859,15.5,5.9,mw,24.950,5.900
1994-08-18T00:45:47.200Z,-7.433,31.751,25.2,5.9,mwb,24.950,5.900
1997-09-21T18:13:22.780Z,-7.36,30.37,10,5.9,mwc,24.950,5.900
2007-06-15T18:49:53.390Z,1.719,30.834,24,5.9,mwb,24.950,5.900
2007-07-17T14:10:42.460Z,-2.734,36.362,8,5.9,mwb,24.950,5.900
2008-02-03T07:34:12.180Z,-2.296,28.9,10,5.9,mwb,24.950,5.900
2009-12-08T03:08:57.240Z,-9.948,33.878,8,5.9,mwc,24.950,5.900
2016-09-10T12:27:33.410Z,-1.0355,31.6181,40,5.9,mww,24.950,5.900
2017-02-24T00:32:17.800Z,-8.4404,30.0305,30,5.9,mww,24.950,5.900
1981-11-18T09:17:30.460Z,-2.282,22.813,7,5.8,mb,24.617,5.960
1983-07-07T20:35:38.150Z,-7.271,27.844,10,5.8,mb,24.617,5.960
1986-06-29T21:47:59.670Z,-5.336,29.539,20.2,5.8,mw,24.800,5.800
1989-08-21T05:05:45.390Z,11.821,41.732,10,5.8,mw,24.800,5.800
2007-03-28T21:17:10.650Z,-6.268,29.673,8,5.8,mwc,24.800,5.800
2009-12-06T17:36:36.010Z,-10.126,33.87,9,5.8,mwb,24.800,5.800
2015-08-07T01:25:02.540Z,-2.1412,28.8973,11,5.8,mww,24.800,5.800
1976-09-19T14:59:43.700Z,-11.056,32.857,27,5.7,ms,24.690,5.889
1980-01-14T04:10:54.000Z,16.518,40.268,10,5.7,ms,24.690,5.889
1981-02-17T16:53:14.430Z,-23.09,39.479,33,5.7,ms,24.690,5.889
1985-02-23T14:45:35.940Z,-6.966,30.928,10,5.7,mb,24.314,5.875
1986-05-23T09:51:24.460Z,12.699,48.179,10,5.7,mw,24.650,5.700
1989-03-09T02:37:00.470Z,-13.71,34.381,29.6,5.7,mw,24.650,5.700
1989-08-20T18:39:48.890Z,11.985,41.87,10,5.7,mw,24.650,5.700
1993-03-13T17:12:26.200Z,19.626,38.799,10,5.7,mw,24.650,5.700
1993-09-21T19:11:35.940Z,11.478,39.638,15.2,5.7,mw,24.650,5.700
1995-12-11T17:54:39.450Z,-6.224,26.714,10,5.7,mw,24.650,5.700
1999-04-22T22:19:36.970Z,-27.953,26.635,5,5.7,mb,24.314,5.875
2002-08-10T15:56:02.040Z,13.654,39.813,10,5.7,mwc,24.650,5.700
2006-02-23T01:23:42.200Z,-21.371,33.525,10,5.7,mwc,24.650,5.700
2006-09-24T22:56:21.070Z,-17.741,41.811,6,5.7,mwb,24.650,5.700
2007-08-02T13:37:29.210Z,12.511,47.462,10,5.7,mwb,24.650,5.700
2008-08-27T06:46:19.480Z,-10.751,41.469,10,5.7,mwc,24.650,5.700
2013-07-03T19:21:45.950Z,1.537,30.894,10.1,5.7,mww,24.650,5.700
1976-05-15T08:09:57.200Z,4.461,19.348,23,5.6,mb,24.011,5.790
1977-12-15T23:20:53.600Z,-4.761,34.913,33,5.6,ms,24.590,5.822
1979-10-16T20:54:46.100Z,11.659,43.786,7,5.6,ms,24.590,5.822
1982-12-08T06:19:37.790Z,12.08,46.077,10,5.6,mb,24.011,5.790
1984-01-11T18:40:29.620Z,-6.239,27.861,10,5.6,mw,24.500,5.600
1985-06-28T07:32:20.050Z,-10.614,41.238,10,5.6,mw,24.500,5.600
1985-10-04T15:17:07.170Z,-18.304,48.433,10,5.6,mw,24.500,5.600
1988-12-10T17:33:19.970Z,16.321,41.102,10,5.6,mw,24.500,5.600
1989-08-20T11:17:55.240Z,11.919,41.963,10.1,5.6,mb,24.011,5.790
1990-09-07T00:12:26.210Z,5.443,31.686,10,5.6,mw,24.500,5.600
1991-04-21T23:12:22.540Z,-18.287,46.416,18.6,5.6,mw,24.500,5.600
1991-10-09T17:22:05.400Z,1.804,31.293,33,5.6,mw,24.500,5.600
1992-09-23T14:52:27.640Z,-6.163,26.718,11.2,5.6,mw,24.500,5.600
1993-03-16T22:59:45.810Z,11.625,41.987,16.2,5.6,mw,24.500,5.600
1994-04-24T02:57:10.730Z,11.604,43.014,10,5.6,mw,24.500,5.600
1994-10-30T06:06:27.460Z,-28.032,26.738,5,5.6,mb,24.011,5.790
1999-05-07T14:07:28.740Z,-7.491,31.683,10,5.6,mb,24.011,5.790
2006-03-15T14:19:48.000Z,-21.155,33.584,7,5.6,mwb,24.500,5.600
2007-02-19T02:33:43.010Z,1.75,30.758,19,5.6,mwc,24.500,5.600
2007-12-08T19:55:19.370Z,-7.558,37.646,6,5.6,mwc,24.500,5.600
2009-11-05T07:12:32.440Z,12.108,45.907,10,5.6,mwc,24.500,5.600
2011-06-12T20:32:40.490Z,13.414,41.735,10,5.6,mww,24.500,5.600
2011-06-17T09:16:12.570Z,13.303,41.732,10,5.6,mwb,24.500,5.600
2016-09-22T20:06:11.710Z,-21.5525,33.4112,10,5.6,mww,24.500,5.600
2017-06-24T02:37:18.140Z,-19.4438,34.509,24.44,5.6,mww,24.500,5.600
1977-04-07T11:54:37.100Z,-26.933,26.656,11,5.5,mb,23.708,5.705
1983-09-30T18:58:14.340Z,11.912,43.267,10,5.5,mb,23.708,5.705
1989-01-25T10:14:33.480Z,-27.985,26.734,5,5.5,mb,23.708,5.705
1989-04-13T12:17:31.300Z,13.29,39.98,33,5.5,mw,24.350,5.500
1989-11-24T07:22:26.080Z,12.651,48.311,10,5.5,mw,24.350,5.500
1990-03-13T23:05:29.420Z,-3.994,39.925,10,5.5,mw,24.350,5.500
1990-05-15T16:24:19.510Z,-3.075,35.891,5,5.5,mw,24.350,5.500
1990-05-24T22:16:03.380Z,5.436,31.876,10,5.5,mb,23.708,5.705
1991-05-12T16:12:37.100Z,12.279,47.487,10,5.5,mw,24.350,5.500
1993-01-08T17:31:10.850Z,13.006,49.351,10,5.5,mw,24.350,5.500
1993-08-01T00:20:40.570Z,15.385,31.69,12.5,5.5,mw,24.350,5.500
1995-09-25T17:04:49.290Z,1.12,19.424,10,5.5,mb,23.708,5.705
1997-03-09T17:40:18.370Z,11.696,43.55,10,5.5,mwc,24.350,5.500
2002-02-20T19:07:17.100Z,-7.679,31.895,38.5,5.5,mwc,24.350,5.500
2002-05-18T15:15:08.800Z,-2.907,33.733,10,5.5,mwc,24.350,5.500
2002-10-24T07:12:18.400Z,-1.822,28.979,10,5.5,ms,24.490,5.755
2002-11-04T03:19:18.380Z,-5.525,36.035,10,5.5,ms,24.490,5.755
2004-10-22T12:00:12.430Z,14.166,40.296,10,5.5,mwc,24.350,5.500
2005-09-24T19:24:02.660Z,12.471,40.634,11.8,5.5,mwb,24.350,5.500
2005-12-09T23:30:23.930Z,-6.176,29.709,10,5.5,mwc,24.350,5.500
2009-12-12T02:27:03.780Z,-9.942,33.911,10,5.5,mwc,24.350,5.500
2010-11-14T06:32:27.980Z,11.984,43.963,10,5.5,mwb,24.350,5.500
2010-11-14T17:02:47.690Z,11.865,43.716,10,5.5,mwc,24.350,5.500
2013-07-08T15:30:28.060Z,16.707,40.831,10.5,5.5,mwb,24.350,5.500
2015-08-07T01:28:37.120Z,-2.0913,28.9515,10,5.5,mwc,24.350,5.500
2017-01-11T22:06:58.670Z,-20.16,46.6469,7.26,5.5,mww,24.350,5.500
1977-12-29T11:50:38.000Z,0.013,29.683,33,5.4,ms,24.390,5.688
1978-11-07T17:05:55.200Z,11.544,42.587,33,5.4,ms,24.390,5.688
1978-12-21T04:03:55.700Z,11.513,43.093,33,5.4,ms,24.390,5.688
1982-06-20T23:52:28.510Z,-20.601,41.007,10,5.4,mb,23.405,5.620
1983-09-03T10:21:24.910Z,-15.386,41.385,10,5.4,mb,23.405,5.620
1985-05-14T19:54:42.200Z,-10.705,41.345,10,5.4,mb,23.405,5.620
1985-08-20T05:46:00.470Z,5.518,36.143,10,5.4,mw,24.200,5.400
1986-10-05T18:53:20.950Z,-30.546,28.737,5,5.4,mw,24.200,5.400
1989-09-05T20:49:34.400Z,-11.732,34.45,10,5.4,mw,24.200,5.400
1990-05-15T15:21:26.260Z,-3.225,35.744,5,5.4,mw,24.200,5.400
1990-07-28T16:46:02.700Z,5.225,32.604,10,5.4,mw,24.200,5.400
1990-09-04T01:48:00.760Z,-0.479,29.085,10,5.4,mw,24.200,5.400
1991-03-29T09:06:06.440Z,5.21,32.672,10,5.4,mw,24.200,5.400
1991-05-11T15:26:29.740Z,12.413,47.516,17,5.4,mw,24.200,5.400
1995-09-22T08:51:49.550Z,1.065,19.395,10,5.4,mw,24.200,5.400
1996-03-24T08:24:24.370Z,0.565,30.169,10,5.4,mwc,24.200,5.400
1997-03-08T23:29:02.730Z,11.748,43.263,10,5.4,mwc,24.200,5.400
1998-11-23T19:16:45.540Z,12.347,47.564,10,5.4,mwc,24.200,5.400
2000-02-14T06:38:27.480Z,11.904,46.061,10,5.4,mwc,24.200,5.400
2000-03-02T02:44:51.710Z,-2.582,27.826,10,5.4,mb,23.405,5.620
2004-01-04T00:09:46.060Z,11.64,43.192,10,5.4,mwc,24.200,5.400
2005-09-20T21:23:37.570Z,12.707,40.526,10,5.4,mwb,24.200,5.400
2006-02-22T22:26:52.650Z,-21.214,33.314,10,5.4,mb,23.405,5.620
2007-07-15T20:42:11.520Z,-2.88,36.161,10,5.4,mwc,24.200,5.400
2007-08-20T02:56:48.010Z,-2.71,36.292,10,5.4,mwc,24.200,5.400
2008-03-06T07:35:35.370Z,-5.414,36.013,10,5.4,mwc,24.200,5.400
2009-11-05T07:57:30.720Z,12.075,45.924,10,5.4,mwc,24.200,5.400
2009-11-14T04:47:02.630Z,-6.852,29.841,10,5.4,mwc,24.200,5.400
2010-11-14T14:55:25.760Z,12.041,43.797,13,5.4,mwc,24.200,5.400
2011-06-12T21:03:23.160Z,13.53,41.641,10,5.4,mwc,24.200,5.400
2011-10-31T01:22:05.800Z,12.515,48.063,10,5.4,mwc,24.200,5.400
2014-08-05T10:22:33.980Z,-26.9899,26.7048,5,5.4,mwb,24.200,5.400
1977-01-06T18:33:43.500Z,-2.509,28.702,21,5.3,mb,23.102,5.535
1978-01-29T21:41:36.700Z,-3.929,29.35,10,5.3,mb,23.102,5.535
1979-10-16T20:45:54.400Z,11.61,43.858,10,5.3,mb,23.102,5.535
1979-11-21T04:50:39.200Z,-8.962,32.056,33,5.3,mb,23.102,5.535
1980-01-14T12:28:22.600Z,16.453,40.232,10,5.3,mb,23.102,5.535
1980-05-03T03:30:55.600Z,10.013,43.125,10,5.3,mb,23.102,5.535
1982-12-29T23:53:15.430Z,14.649,44.463,5,5.3,mb,23.102,5.535
1983-03-28T23:04:47.250Z,-24.386,37.343,33,5.3,mb,23.102,5.535
1983-05-09T16:15:20.050Z,-4.213,37.779,16.9,5.3,mb,23.102,5.535
1983-10-19T04:45:53.090Z,11.557,43.462,10,5.3,mb,23.102,5.535
1983-12-11T09:02:54.800Z,-4.07,32.327,10,5.3,mb,23.102,5.535
1984-08-25T20:37:49.880Z,-8.749,32.458,10,5.3,mw,24.050,5.300
1984-10-26T07:44:28.230Z,-16.465,28.667,11,5.3,mw,24.050,5.300
1985-05-30T08:32:17.520Z,-10.657,41.355,10,5.3,mw,24.050,5.300
1986-10-28T15:04:21.380Z,-26.978,26.676,5,5.3,ms,24.290,5.621
1987-10-07T22:29:24.580Z,6.223,37.814,10,5.3,mw,24.050,5.300
1987-10-07T22:29:29.000Z,6.35,35.88,10,5.3,mwc,24.050,5.300
1989-04-13T07:55:11.380Z,13.263,39.925,33,5.3,mb,23.102,5.535
1989-08-20T11:56:17.840Z,11.764,41.964,10,5.3,mb,23.102,5.535
1989-08-21T07:07:38.470Z,11.8,41.721,10,5.3,mw,24.050,5.300
1990-05-25T00:42:31.970Z,5.425,31.848,10,5.3,mb,23.102,5.535
1992-06-06T18:34:00.790Z,-28.02,26.753,9.5,5.3,mb,23.102,5.535
1993-02-13T02:25:49.770Z,8.331,39.308,12.4,5.3,mw,24.050,5.300
1993-03-12T04:24:19.320Z,19.576,38.743,10,5.3,mw,24.050,5.300
1993-03-16T11:59:26.460Z,19.516,38.768,10,5.3,mw,24.050,5.300
1993-04-11T19:41:42.430Z,-3.846,35.638,28.1,5.3,mb,23.102,5.535
1993-05-06T20:35:55.620Z,14.395,40.126,10,5.3,mw,24.050,5.300
1995-08-10T00:41:04.450Z,-15.473,41.604,10,5.3,mw,24.050,5.300
1996-11-02T13:50:33.300Z,19.229,39.248,10,5.3,mwc,24.050,5.300
1998-03-28T21:59:56.170Z,-6.024,29.525,10,5.3,mwc,24.050,5.300
2001-04-23T16:35:35.520Z,13.274,50.471,10,5.3,mwc,24.050,5.300
2001-05-25T22:18:22.160Z,18.028,39.992,10,5.3,mwc,24.050,5.300
2001-06-29T23:40:00.850Z,0.292,29.972,10,5.3,mwc,24.050,5.300
2001-10-19T13:01:23.420Z,-7.946,12.026,10,5.3,mb,23.102,5.535
2005-09-24T06:58:28.020Z,12.572,40.569,10,5.3,mwc,24.050,5.300
2006-01-09T20:59:38.340Z,-6.099,29.743,25.6,5.3,mwc,24.050,5.300
2006-02-23T02:22:07.710Z,-21.423,33.488,10,5.3,mb,23.102,5.535
2007-07-15T11:24:21.440Z,-2.933,36.241,10,5.3,mwc,24.050,5.300
2007-07-17T18:27:51.390Z,-2.782,36.19,10,5.3,mwc,24.050,5.300
2007-12-23T13:45:27.390Z,-2.777,36.201,10,5.3,mwb,24.050,5.300
2008-02-14T02:07:46.770Z,-2.404,28.918,10,5.3,mwc,24.050,5.300
2008-10-05T00:02:12.630Z,-1.126,29.118,4,5.3,mwb,24.050,5.300
2009-11-14T04:50:17.290Z,-6.779,29.823,10,5.3,mwc,24.050,5.300
2009-12-06T17:58:15.460Z,-10.171,33.968,10,5.3,mb,23.102,5.535
2010-08-03T19:42:13.160Z,-9.5,39.064,10,5.3,mwc,24.050,5.300
2010-11-14T08:21:21.670Z,12.023,43.974,10,5.3,mwc,24.050,5.300
2010-11-14T14:33:19.230Z,11.948,43.821,10,5.3,mwc,24.050,5.300
2010-11-14T22:22:30.110Z,11.916,43.579,10,5.3,mwc,24.050,5.300
2012-08-31T18:38:55.080Z,13.239,50.47,10,5.3,mb,23.102,5.535
2013-01-25T23:37:01.100Z,-23.612,43.59,10,5.3,mb,23.102,5.535
2013-11-30T19:20:15.170Z,-1.0586,26.8485,5.19,5.3,mwb,24.050,5.300
2013-12-23T18:44:21.980Z,19.1788,39.2366,10,5.3,mb,23.102,5.535
2014-11-02T18:25:40.980Z,-10.9587,29.7368,10,5.3,mb,23.102,5.535
2017-01-27T16:29:22.570Z,7.671,38.6682,10,5.3,mww,24.050,5.300
2017-04-29T10:53:22.000Z,-6.1295,29.927,10,5.3,mww,24.050,5.300
1976-01-19T08:05:47.900Z,-5.462,28.736,33,5.2,mb,22.799,5.450
1976-03-12T15:59:13.600Z,-0.487,12.624,33,5.2,mb,22.799,5.450
1976-08-29T00:30:10.500Z,-7.386,30.866,33,5.2,mb,22.799,5.450
1976-12-08T08:38:25.700Z,-27.952,26.653,33,5.2,mb,22.799,5.450
1977-01-04T20:44:39.400Z,-7.435,38.518,33,5.2,mb,22.799,5.450
1977-04-14T14:36:23.400Z,-2.456,28.94,33,5.2,mb,22.799,5.450
1977-12-28T18:29:46.900Z,2.03,31.155,33,5.2,mb,22.799,5.450
1978-01-17T15:00:27.400Z,16.521,40.263,10,5.2,mb,22.799,5.450
1979-07-17T17:06:57.700Z,17.425,40.112,10,5.2,mb,22.799,5.450
1979-10-16T15:57:50.800Z,11.825,43.578,10,5.2,ms,24.190,5.554
1979-10-16T20:34:59.000Z,11.799,43.474,10,5.2,mb,22.799,5.450
1979-10-16T23:41:38.700Z,11.782,43.465,10,5.2,mb,22.799,5.450
1979-10-25T17:58:31.500Z,-3.412,29.07,33,5.2,mb,22.799,5.450
1980-05-30T08:02:50.400Z,10,43.102,10,5.2,mb,22.799,5.450
1982-04-29T20:20:20.050Z,-10.644,41.381,10,5.2,mb,22.799,5.450
1982-07-03T23:21:12.070Z,-3.737,28.951,10,5.2,mb,22.799,5.450
1982-11-10T05:45:44.610Z,13.318,50.486,10,5.2,mb,22.799,5.450
1983-01-15T16:34:07.880Z,0.513,30.199,10,5.2,mb,22.799,5.450
1983-06-06T10:48:50.530Z,-26.885,26.664,5,5.2,mb,22.799,5.450
1983-09-24T23:26:21.640Z,-1.563,28.381,10,5.2,mb,22.799,5.450
1985-06-04T03:52:23.600Z,11.69,43.4,10,5.2,ms,24.190,5.554
1986-07-18T15:07:51.750Z,-16.356,28.502,17.1,5.2,mw,23.900,5.200
1988-01-05T06:41:16.930Z,-26.807,26.639,5,5.2,mb,22.799,5.450
1989-02-09T23:49:16.160Z,-8.548,29.836,35.4,5.2,mb,22.799,5.450
1989-08-20T13:25:26.010Z,11.898,41.884,10,5.2,mb,22.799,5.450
1989-08-20T18:54:05.310Z,11.896,41.764,10,5.2,mb,22.799,5.450
1991-01-10T07:06:26.200Z,5.114,31.822,11.4,5.2,mb,22.799,5.450
1991-02-22T22:06:11.110Z,-3.972,35.811,10,5.2,mw,23.900,5.200
1993-03-23T00:59:32.780Z,19.59,38.693,10,5.2,mw,23.900,5.200
1993-09-18T04:15:37.850Z,5.347,37.561,10,5.2,ms,24.190,5.554
1993-12-01T22:04:22.360Z,-12.781,44.766,10,5.2,mb,22.799,5.450
1995-12-11T17:48:29.960Z,-6.371,26.705,10,5.2,mb,22.799,5.450
1996-12-20T03:53:22.230Z,-5.288,35.828,10,5.2,mwc,23.900,5.200
1997-02-10T16:10:28.640Z,-27.022,26.702,5,5.2,mb,22.799,5.450
1998-04-26T14:16:52.200Z,0.855,17.342,10,5.2,mwc,23.900,5.200
1999-05-07T02:10:41.990Z,-7.506,31.605,10,5.2,mb,22.799,5.450
2000-05-21T02:58:42.660Z,-12.206,43.666,10,5.2,mwc,23.900,5.200
2001-11-02T16:23:44.590Z,11.794,43.188,4.6,5.2,mwc,23.900,5.200
2002-01-22T15:32:05.590Z,-1.515,28.993,10,5.2,mwc,23.900,5.200
2002-03-05T17:07:42.350Z,-11.779,24.762,10,5.2,mwc,23.900,5.200
2002-07-16T14:50:14.460Z,-11.65,41.071,10,5.2,mwc,23.900,5.200
2002-08-09T22:08:42.990Z,11.818,43.651,10,5.2,mwc,23.900,5.200
2002-08-31T22:52:33.190Z,-9.737,34.313,10,5.2,mwc,23.900,5.200
2002-12-23T02:50:38.270Z,-1.724,34.971,10,5.2,mwc,23.900,5.200
2003-03-20T06:15:20.580Z,-2.418,29.56,10,5.2,mwc,23.900,5.200
2003-08-05T18:56:50.710Z,-0.521,29.446,10,5.2,mwc,23.900,5.200
2004-01-03T23:17:52.480Z,11.511,43.041,10,5.2,mwc,23.900,5.200
2005-09-22T03:12:34.070Z,12.697,40.461,10,5.2,mwc,23.900,5.200
2005-09-22T13:58:44.400Z,12.702,40.553,10,5.2,mwc,23.900,5.200
2005-09-24T05:15:33.940Z,12.674,40.519,10,5.2,mwc,23.900,5.200
2005-09-24T07:36:08.460Z,12.617,40.535,10,5.2,mwc,23.900,5.200
2005-09-26T09:33:54.240Z,12.429,40.602,10,5.2,mb,22.799,5.450
2005-09-26T13:28:33.320Z,12.386,40.578,10,5.2,mwc,23.900,5.200
2005-12-06T05:53:08.980Z,-6.081,29.642,10,5.2,mwc,23.900,5.200
2006-03-22T11:35:13.050Z,-21.344,33.258,10,5.2,mwc,23.900,5.200
2006-04-14T18:41:39.490Z,-21.412,33.651,26.1,5.2,mwc,23.900,5.200
2006-04-27T04:18:28.140Z,0.338,30.078,10,5.2,mwc,23.900,5.200
2007-07-18T17:25:52.290Z,-2.774,36.094,10,5.2,mwc,23.900,5.200
2007-07-26T18:54:37.190Z,-2.677,36.012,10,5.2,mwc,23.900,5.200
2007-08-18T07:44:02.030Z,-2.825,36.207,10,5.2,mwc,23.900,5.200
2007-11-29T02:59:10.440Z,-21.166,33.26,10,5.2,mwc,23.900,5.200
2008-01-21T02:49:11.980Z,-10.534,41.556,10,5.2,mwb,23.900,5.200
2008-04-20T07:30:44.260Z,-3.668,26.073,10,5.2,mwc,23.900,5.200
2008-09-15T15:50:51.510Z,-4.979,30.149,10,5.2,mwc,23.900,5.200
2008-12-14T09:43:10.730Z,-7.346,30.128,10,5.2,mwc,23.900,5.200
2009-09-26T13:26:37.600Z,-7.533,30.452,10,5.2,mwc,23.900,5.200
2009-11-05T08:05:49.750Z,12.101,45.903,10,5.2,mwc,23.900,5.200
2009-12-06T18:00:01.050Z,-10.024,33.866,10,5.2,mwc,23.900,5.200
2010-11-14T07:38:33.140Z,11.931,43.991,10,5.2,mwc,23.900,5.200
2010-11-14T10:37:47.420Z,11.94,43.974,10,5.2,mwc,23.900,5.200
2010-11-14T13:50:03.550Z,11.927,43.944,10,5.2,mwc,23.900,5.200
2010-11-14T14:04:30.780Z,11.971,43.932,10,5.2,mwc,23.900,5.200
2010-11-14T15:06:30.610Z,11.906,43.648,11.5,5.2,mwc,23.900,5.200
2010-11-14T17:39:17.470Z,11.859,43.977,10,5.2,mwc,23.900,5.200
2012-01-22T21:03:35.950Z,3.678,36.091,10,5.2,mb,22.799,5.450
2013-07-02T13:33:17.440Z,1.606,30.907,10,5.2,mb,22.799,5.450
2015-07-15T14:10:04.210Z,-15.6101,41.0503,14.62,5.2,mb,22.799,5.450
2016-04-12T15:16:46.610Z,-10.7675,41.4346,10,5.2,mb,22.799,5.450
2017-04-03T03:08:51.210Z,-26.9092,26.8014,5,5.2,mb,22.799,5.450
1976-10-05T06:25:27.000Z,-10.946,41.295,33,5.1,mb,22.496,5.365
1977-07-06T08:48:38.200Z,-6.181,29.539,33,5.1,mb,22.496,5.365
1978-01-08T06:31:52.800Z,-12.094,34.27,33,5.1,mb,22.496,5.365
1978-03-01T01:58:45.200Z,13.23,50.209,33,5.1,mb,22.496,5.365
1979-09-24T23:41:36.100Z,12.665,48.322,10,5.1,mb,22.496,5.365
1979-10-16T13:18:50.500Z,11.843,43.613,10,5.1,mb,22.496,5.365
1979-10-16T18:11:32.100Z,11.818,43.692,10,5.1,mb,22.496,5.365
1979-10-16T21:14:49.700Z,11.73,43.693,10,5.1,ms,24.090,5.487
1979-10-16T22:14:07.900Z,10.817,42.888,10,5.1,mb,22.496,5.365
1982-10-15T08:37:53.760Z,4.667,31.733,10,5.1,mb,22.496,5.365
1982-11-10T05:41:17.040Z,13.288,50.445,10,5.1,mb,22.496,5.365
1983-03-21T19:17:44.860Z,-4.355,35.276,15.6,5.1,mb,22.496,5.365
1983-07-12T22:34:40.000Z,-7.568,27.941,10,5.1,mb,22.496,5.365
1983-07-12T23:11:14.110Z,-7.555,28,10,5.1,mb,22.496,5.365
1983-09-28T21:02:33.460Z,11.52,43.097,5.3,5.1,mb,22.496,5.365
1983-09-30T20:09:44.480Z,11.742,43.198,10,5.1,mb,22.496,5.365
1983-12-02T23:08:39.490Z,7.03,38.599,10,5.1,mb,22.496,5.365
1983-12-27T00:39:04.370Z,-18.248,44.863,10,5.1,mb,22.496,5.365
1984-01-22T02:30:30.520Z,-14.249,34.984,10,5.1,mb,22.496,5.365
1985-06-04T02:43:46.060Z,11.884,43.769,10,5.1,mw,23.750,5.100
1985-06-24T14:19:22.370Z,-10.713,41.159,10,5.1,mb,22.496,5.365
1985-09-03T16:42:01.470Z,-8.81,32.841,33,5.1,mb,22.496,5.365
1985-11-28T17:40:44.850Z,-8.669,30.002,10,5.1,mb,22.496,5.365
1988-04-16T21:17:10.010Z,-10.242,27.697,10,5.1,mw,23.750,5.100
1989-06-05T16:23:40.400Z,-12.002,14.563,10,5.1,mb,22.496,5.365
1989-08-20T18:27:33.660Z,11.825,41.583,10,5.1,mb,22.496,5.365
1990-02-28T20:05:31.710Z,-13.969,34.107,33,5.1,mb,22.496,5.365
1990-04-05T19:20:44.160Z,-2.927,35.891,10,5.1,mw,23.750,5.100
1990-06-03T16:23:39.140Z,5.442,32.121,10,5.1,mb,22.496,5.365
1990-11-03T00:31:28.800Z,-21.358,33.282,10,5.1,mw,23.750,5.100
1991-07-24T13:54:52.060Z,-18.274,34.856,32,5.1,mw,23.750,5.100
1991-11-03T18:28:55.460Z,-26.895,26.7,5,5.1,mb,22.496,5.365
1993-03-13T13:59:59.160Z,19.4,38.778,10,5.1,ms,24.090,5.487
1993-03-22T20:51:37.640Z,19.498,38.734,10,5.1,mw,23.750,5.100
1993-05-10T10:54:59.550Z,14.449,40.194,10,5.1,mb,22.496,5.365
1993-07-23T19:01:33.110Z,-5.023,35.907,33,5.1,ms,24.090,5.487
1994-04-24T09:52:57.600Z,-9.052,30.396,29.7,5.1,mb,22.496,5.365
1995-04-29T11:50:52.560Z,-1.315,28.605,10,5.1,mb,22.496,5.365
1995-07-20T05:08:25.800Z,-12.402,41.41,10,5.1,mb,22.496,5.365
1995-07-22T13:31:53.570Z,-13.966,34.82,10,5.1,mb,22.496,5.365
1998-03-05T02:59:43.360Z,0.814,17.418,10,5.1,mwc,23.750,5.100
2000-02-10T01:35:01.960Z,12.01,45.954,10,5.1,mwc,23.750,5.100
2002-01-20T00:14:44.390Z,-1.681,28.981,10,5.1,mwc,23.750,5.100
2002-01-21T04:39:21.620Z,-1.776,29.041,10,5.1,mwc,23.750,5.100
2002-12-01T11:18:32.480Z,12.279,39.744,10,5.1,mwc,23.750,5.100
2003-01-26T20:22:06.790Z,12.573,48.039,10,5.1,mwc,23.750,5.100
